supply_id,allocation_date,product_id,supply_grade,age_days,shelf_life_days,usable_quantity_kg,expires_next_day,unit_value_per_kg
S0004579,2025-03-17,P07,B,3,7,3.0,0,1.8
S0004580,2025-03-17,P07,B,4,7,1.0,0,1.8
S0004581,2025-03-17,P07,B,5,7,2.0,0,1.8
S0004582,2025-03-17,P07,B,6,7,1.0,1,1.8
S0004583,2025-03-17,P08,A,0,5,9.0,0,3.7
S0004584,2025-03-17,P08,A,1,5,11.0,0,3.7
S0004585,2025-03-17,P08,A,2,5,3.0,0,3.7
S0004586,2025-03-17,P08,B,0,5,8.0,0,3.7
S0004587,2025-03-17,P08,B,1,5,3.0,0,3.7
S0004588,2025-03-17,P08,B,2,5,4.0,0,3.7
S0004589,2025-03-17,P08,B,3,5,5.0,0,3.7
S0004590,2025-03-18,P01,A,0,3,64.0,0,3.2
S0004591,2025-03-18,P01,A,1,3,20.0,0,3.2
S0004592,2025-03-18,P01,A,2,3,5.0,1,3.2
S0004593,2025-03-18,P01,B,0,3,11.0,0,3.2
S0004594,2025-03-18,P01,B,1,3,14.0,0,3.2
S0004595,2025-03-18,P01,B,2,3,2.0,1,3.2
S0004596,2025-03-18,P02,A,0,3,18.0,0,2.6
S0004597,2025-03-18,P02,A,1,3,29.0,0,2.6
S0004598,2025-03-18,P02,A,2,3,4.0,1,2.6
S0004599,2025-03-18,P02,B,0,3,9.0,0,2.6
S0004600,2025-03-18,P02,B,1,3,9.0,0,2.6
S0004601,2025-03-18,P02,B,2,3,3.0,1,2.6
S0004602,2025-03-18,P03,A,0,4,48.0,0,2.1
S0004603,2025-03-18,P03,A,1,4,22.0,0,2.1
S0004604,2025-03-18,P03,A,2,4,13.0,0,2.1
S0004605,2025-03-18,P03,A,3,4,1.0,1,2.1
S0004606,2025-03-18,P03,B,0,4,4.0,0,2.1
S0004607,2025-03-18,P03,B,1,4,8.0,0,2.1
S0004608,2025-03-18,P03,B,2,4,1.0,0,2.1
S0004609,2025-03-18,P03,B,3,4,2.0,1,2.1
S0004610,2025-03-18,P04,A,0,3,12.0,0,6.8
S0004611,2025-03-18,P04,A,1,3,10.0,0,6.8
S0004612,2025-03-18,P04,A,2,3,1.0,1,6.8
S0004613,2025-03-18,P04,B,0,3,18.0,0,6.8
S0004614,2025-03-18,P04,B,1,3,5.0,0,6.8
S0004615,2025-03-18,P04,B,2,3,1.0,1,6.8
S0004616,2025-03-18,P05,A,0,5,12.0,0,4.1
S0004617,2025-03-18,P05,A,1,5,11.0,0,4.1
S0004618,2025-03-18,P05,A,2,5,5.0,0,4.1
S0004619,2025-03-18,P05,A,3,5,3.0,0,4.1
S0004620,2025-03-18,P05,B,0,5,5.0,0,4.1
S0004621,2025-03-18,P05,B,1,5,8.0,0,4.1
S0004622,2025-03-18,P05,B,2,5,3.0,0,4.1
S0004623,2025-03-18,P05,B,3,5,5.0,0,4.1
S0004624,2025-03-18,P05,B,4,5,7.0,1,4.1
S0004625,2025-03-18,P06,A,0,3,11.0,0,3.0
S0004626,2025-03-18,P06,A,1,3,25.0,0,3.0
S0004627,2025-03-18,P06,A,2,3,7.0,1,3.0
S0004628,2025-03-18,P06,B,0,3,7.0,0,3.0
S0004629,2025-03-18,P06,B,1,3,9.0,0,3.0
S0004630,2025-03-18,P06,B,2,3,2.0,1,3.0
S0004631,2025-03-18,P07,A,0,7,19.0,0,1.8
S0004632,2025-03-18,P07,A,1,7,11.0,0,1.8
S0004633,2025-03-18,P07,A,2,7,13.0,0,1.8
S0004634,2025-03-18,P07,A,3,7,3.0,0,1.8
S0004635,2025-03-18,P07,A,4,7,15.0,0,1.8
S0004636,2025-03-18,P07,A,5,7,2.0,0,1.8
S0004637,2025-03-18,P07,A,6,7,2.0,1,1.8
S0004638,2025-03-18,P07,B,0,7,15.0,0,1.8
S0004639,2025-03-18,P07,B,1,7,5.0,0,1.8
S0004640,2025-03-18,P07,B,2,7,8.0,0,1.8
S0004641,2025-03-18,P07,B,3,7,7.0,0,1.8
S0004642,2025-03-18,P07,B,4,7,4.0,0,1.8
S0004643,2025-03-18,P07,B,5,7,2.0,0,1.8
S0004644,2025-03-18,P07,B,6,7,1.0,1,1.8
S0004645,2025-03-18,P08,A,0,5,13.0,0,3.7
S0004646,2025-03-18,P08,A,1,5,3.0,0,3.7
S0004647,2025-03-18,P08,A,2,5,4.0,0,3.7
S0004648,2025-03-18,P08,A,3,5,4.0,0,3.7
S0004649,2025-03-18,P08,A,4,5,10.0,1,3.7
S0004650,2025-03-18,P08,B,0,5,14.0,0,3.7
S0004651,2025-03-18,P08,B,1,5,6.0,0,3.7
S0004652,2025-03-18,P08,B,2,5,5.0,0,3.7
S0004653,2025-03-18,P08,B,3,5,3.0,0,3.7
S0004654,2025-03-18,P08,B,4,5,2.0,1,3.7
S0004655,2025-03-19,P01,A,0,3,19.0,0,3.2
S0004656,2025-03-19,P01,A,1,3,35.0,0,3.2
S0004657,2025-03-19,P01,A,2,3,10.0,1,3.2
S0004658,2025-03-19,P01,B,0,3,16.0,0,3.2
S0004659,2025-03-19,P01,B,1,3,10.0,0,3.2
S0004660,2025-03-19,P01,B,2,3,8.0,1,3.2
S0004661,2025-03-19,P02,A,0,3,17.0,0,2.6
S0004662,2025-03-19,P02,A,1,3,16.0,0,2.6
S0004663,2025-03-19,P02,A,2,3,3.0,1,2.6
S0004664,2025-03-19,P02,B,0,3,8.0,0,2.6
S0004665,2025-03-19,P02,B,1,3,9.0,0,2.6
S0004666,2025-03-19,P02,B,2,3,2.0,1,2.6
S0004667,2025-03-19,P03,A,0,4,37.0,0,2.1
S0004668,2025-03-19,P03,A,1,4,18.0,0,2.1
S0004669,2025-03-19,P03,A,2,4,21.0,0,2.1
S0004670,2025-03-19,P03,A,3,4,4.0,1,2.1
S0004671,2025-03-19,P03,B,0,4,3.0,0,2.1
S0004672,2025-03-19,P03,B,1,4,5.0,0,2.1
S0004673,2025-03-19,P03,B,2,4,5.0,0,2.1
S0004674,2025-03-19,P03,B,3,4,1.0,1,2.1
S0004675,2025-03-19,P04,A,0,3,26.0,0,6.8
S0004676,2025-03-19,P04,A,1,3,15.0,0,6.8
S0004677,2025-03-19,P04,B,0,3,4.0,0,6.8
S0004678,2025-03-19,P04,B,1,3,2.0,0,6.8
S0004679,2025-03-19,P04,B,2,3,1.0,1,6.8
S0004680,2025-03-19,P05,A,0,5,7.0,0,4.1
S0004681,2025-03-19,P05,A,1,5,3.0,0,4.1
S0004682,2025-03-19,P05,A,2,5,8.0,0,4.1
S0004683,2025-03-19,P05,A,3,5,1.0,0,4.1
S0004684,2025-03-19,P05,A,4,5,4.0,1,4.1
S0004685,2025-03-19,P05,B,0,5,4.0,0,4.1
S0004686,2025-03-19,P05,B,1,5,9.0,0,4.1
S0004687,2025-03-19,P05,B,2,5,9.0,0,4.1
S0004688,2025-03-19,P05,B,3,5,1.0,0,4.1
S0004689,2025-03-19,P05,B,4,5,3.0,1,4.1
S0004690,2025-03-19,P06,A,0,3,11.0,0,3.0
S0004691,2025-03-19,P06,A,1,3,6.0,0,3.0
S0004692,2025-03-19,P06,A,2,3,1.0,1,3.0
S0004693,2025-03-19,P06,B,0,3,6.0,0,3.0
S0004694,2025-03-19,P06,B,1,3,9.0,0,3.0
S0004695,2025-03-19,P06,B,2,3,5.0,1,3.0
S0004696,2025-03-19,P07,A,0,7,29.0,0,1.8
S0004697,2025-03-19,P07,A,1,7,8.0,0,1.8
S0004698,2025-03-19,P07,A,2,7,7.0,0,1.8
S0004699,2025-03-19,P07,A,3,7,5.0,0,1.8
S0004700,2025-03-19,P07,A,4,7,2.0,0,1.8
S0004701,2025-03-19,P07,A,5,7,9.0,0,1.8
S0004702,2025-03-19,P07,A,6,7,8.0,1,1.8
S0004703,2025-03-19,P07,B,0,7,6.0,0,1.8
S0004704,2025-03-19,P07,B,1,7,4.0,0,1.8
S0004705,2025-03-19,P07,B,2,7,3.0,0,1.8
S0004706,2025-03-19,P07,B,3,7,6.0,0,1.8
S0004707,2025-03-19,P07,B,4,7,2.0,0,1.8
S0004708,2025-03-19,P07,B,6,7,1.0,1,1.8
S0004709,2025-03-19,P08,A,0,5,8.0,0,3.7
S0004710,2025-03-19,P08,A,1,5,16.0,0,3.7
S0004711,2025-03-19,P08,A,2,5,1.0,0,3.7
S0004712,2025-03-19,P08,A,3,5,13.0,0,3.7
S0004713,2025-03-19,P08,A,4,5,1.0,1,3.7
S0004714,2025-03-19,P08,B,0,5,6.0,0,3.7
S0004715,2025-03-19,P08,B,1,5,5.0,0,3.7
S0004716,2025-03-19,P08,B,2,5,1.0,0,3.7
S0004717,2025-03-19,P08,B,4,5,3.0,1,3.7
S0004718,2025-03-20,P01,A,0,3,28.0,0,3.2
S0004719,2025-03-20,P01,A,1,3,26.0,0,3.2
S0004720,2025-03-20,P01,A,2,3,10.0,1,3.2
S0004721,2025-03-20,P01,B,0,3,17.0,0,3.2
S0004722,2025-03-20,P01,B,1,3,30.0,0,3.2
S0004723,2025-03-20,P01,B,2,3,7.0,1,3.2
S0004724,2025-03-20,P02,A,0,3,8.0,0,2.6
S0004725,2025-03-20,P02,A,1,3,28.0,0,2.6
S0004726,2025-03-20,P02,A,2,3,1.0,1,2.6
S0004727,2025-03-20,P02,B,0,3,19.0,0,2.6
S0004728,2025-03-20,P02,B,1,3,11.0,0,2.6
S0004729,2025-03-20,P02,B,2,3,15.0,1,2.6
S0004730,2025-03-20,P03,A,0,4,17.0,0,2.1
S0004731,2025-03-20,P03,A,1,4,19.0,0,2.1
S0004732,2025-03-20,P03,A,2,4,11.0,0,2.1
S0004733,2025-03-20,P03,A,3,4,4.0,1,2.1
S0004734,2025-03-20,P03,B,0,4,3.0,0,2.1
S0004735,2025-03-20,P03,B,1,4,11.0,0,2.1
S0004736,2025-03-20,P03,B,2,4,12.0,0,2.1
S0004737,2025-03-20,P03,B,3,4,5.0,1,2.1
S0004738,2025-03-20,P04,A,0,3,21.0,0,6.8
S0004739,2025-03-20,P04,A,1,3,17.0,0,6.8
S0004740,2025-03-20,P04,A,2,3,8.0,1,6.8
S0004741,2025-03-20,P04,B,0,3,13.0,0,6.8
S0004742,2025-03-20,P04,B,1,3,13.0,0,6.8
S0004743,2025-03-20,P04,B,2,3,2.0,1,6.8
S0004744,2025-03-20,P05,A,0,5,7.0,0,4.1
S0004745,2025-03-20,P05,A,1,5,8.0,0,4.1
S0004746,2025-03-20,P05,A,2,5,8.0,0,4.1
S0004747,2025-03-20,P05,A,3,5,4.0,0,4.1
S0004748,2025-03-20,P05,A,4,5,4.0,1,4.1
S0004749,2025-03-20,P05,B,0,5,8.0,0,4.1
S0004750,2025-03-20,P05,B,1,5,11.0,0,4.1
S0004751,2025-03-20,P05,B,2,5,3.0,0,4.1
S0004752,2025-03-20,P05,B,3,5,11.0,0,4.1
S0004753,2025-03-20,P05,B,4,5,4.0,1,4.1
S0004754,2025-03-20,P06,A,0,3,14.0,0,3.0
S0004755,2025-03-20,P06,A,1,3,6.0,0,3.0
S0004756,2025-03-20,P06,A,2,3,3.0,1,3.0
S0004757,2025-03-20,P06,B,0,3,8.0,0,3.0
S0004758,2025-03-20,P06,B,1,3,4.0,0,3.0
S0004759,2025-03-20,P07,A,0,7,6.0,0,1.8
S0004760,2025-03-20,P07,A,1,7,7.0,0,1.8
S0004761,2025-03-20,P07,A,2,7,11.0,0,1.8
S0004762,2025-03-20,P07,A,3,7,9.0,0,1.8
S0004763,2025-03-20,P07,A,4,7,4.0,0,1.8
S0004764,2025-03-20,P07,A,5,7,1.0,0,1.8
S0004765,2025-03-20,P07,B,0,7,5.0,0,1.8
S0004766,2025-03-20,P07,B,1,7,4.0,0,1.8
S0004767,2025-03-20,P07,B,2,7,23.0,0,1.8
S0004768,2025-03-20,P07,B,3,7,5.0,0,1.8
S0004769,2025-03-20,P07,B,4,7,2.0,0,1.8
S0004770,2025-03-20,P07,B,5,7,4.0,0,1.8
S0004771,2025-03-20,P07,B,6,7,3.0,1,1.8
S0004772,2025-03-20,P08,A,0,5,15.0,0,3.7
S0004773,2025-03-20,P08,A,1,5,3.0,0,3.7
S0004774,2025-03-20,P08,A,2,5,5.0,0,3.7
S0004775,2025-03-20,P08,A,3,5,10.0,0,3.7
S0004776,2025-03-20,P08,A,4,5,2.0,1,3.7
S0004777,2025-03-20,P08,B,0,5,4.0,0,3.7
S0004778,2025-03-20,P08,B,1,5,6.0,0,3.7
S0004779,2025-03-20,P08,B,2,5,4.0,0,3.7
S0004780,2025-03-20,P08,B,4,5,3.0,1,3.7
S0004781,2025-03-21,P01,A,0,3,26.0,0,3.2
S0004782,2025-03-21,P01,A,1,3,9.0,0,3.2
S0004783,2025-03-21,P01,B,0,3,21.0,0,3.2
S0004784,2025-03-21,P01,B,1,3,17.0,0,3.2
S0004785,2025-03-21,P01,B,2,3,3.0,1,3.2
S0004786,2025-03-21,P02,A,0,3,13.0,0,2.6
S0004787,2025-03-21,P02,A,1,3,20.0,0,2.6
S0004788,2025-03-21,P02,B,0,3,23.0,0,2.6
S0004789,2025-03-21,P02,B,1,3,17.0,0,2.6
S0004790,2025-03-21,P03,A,0,4,20.0,0,2.1
S0004791,2025-03-21,P03,A,1,4,18.0,0,2.1
S0004792,2025-03-21,P03,A,2,4,8.0,0,2.1
S0004793,2025-03-21,P03,A,3,4,4.0,1,2.1
S0004794,2025-03-21,P03,B,0,4,12.0,0,2.1
S0004795,2025-03-21,P03,B,1,4,7.0,0,2.1
S0004796,2025-03-21,P03,B,2,4,3.0,0,2.1
S0004797,2025-03-21,P03,B,3,4,5.0,1,2.1
S0004798,2025-03-21,P04,A,0,3,15.0,0,6.8
S0004799,2025-03-21,P04,A,1,3,9.0,0,6.8
S0004800,2025-03-21,P04,A,2,3,2.0,1,6.8
S0004801,2025-03-21,P04,B,0,3,11.0,0,6.8
S0004802,2025-03-21,P04,B,1,3,5.0,0,6.8
S0004803,2025-03-21,P04,B,2,3,2.0,1,6.8
S0004804,2025-03-21,P05,A,0,5,11.0,0,4.1
S0004805,2025-03-21,P05,A,1,5,6.0,0,4.1
S0004806,2025-03-21,P05,A,2,5,7.0,0,4.1
S0004807,2025-03-21,P05,A,3,5,8.0,0,4.1
S0004808,2025-03-21,P05,A,4,5,5.0,1,4.1
S0004809,2025-03-21,P05,B,0,5,13.0,0,4.1
S0004810,2025-03-21,P05,B,1,5,7.0,0,4.1
S0004811,2025-03-21,P05,B,2,5,1.0,0,4.1
S0004812,2025-03-21,P05,B,3,5,2.0,0,4.1
S0004813,2025-03-21,P06,A,0,3,10.0,0,3.0
S0004814,2025-03-21,P06,A,1,3,8.0,0,3.0
S0004815,2025-03-21,P06,A,2,3,2.0,1,3.0
S0004816,2025-03-21,P06,B,0,3,17.0,0,3.0
S0004817,2025-03-21,P06,B,1,3,8.0,0,3.0
S0004818,2025-03-21,P07,A,0,7,18.0,0,1.8
S0004819,2025-03-21,P07,A,1,7,6.0,0,1.8
S0004820,2025-03-21,P07,A,2,7,6.0,0,1.8
S0004821,2025-03-21,P07,A,3,7,9.0,0,1.8
S0004822,2025-03-21,P07,A,4,7,7.0,0,1.8
S0004823,2025-03-21,P07,A,5,7,4.0,0,1.8
S0004824,2025-03-21,P07,B,0,7,10.0,0,1.8
S0004825,2025-03-21,P07,B,1,7,2.0,0,1.8
S0004826,2025-03-21,P07,B,2,7,6.0,0,1.8
S0004827,2025-03-21,P07,B,3,7,8.0,0,1.8
S0004828,2025-03-21,P07,B,4,7,13.0,0,1.8
S0004829,2025-03-21,P08,A,0,5,17.0,0,3.7
S0004830,2025-03-21,P08,A,1,5,20.0,0,3.7
S0004831,2025-03-21,P08,A,2,5,14.0,0,3.7
S0004832,2025-03-21,P08,A,4,5,3.0,1,3.7
S0004833,2025-03-21,P08,B,0,5,3.0,0,3.7
S0004834,2025-03-21,P08,B,1,5,4.0,0,3.7
S0004835,2025-03-21,P08,B,2,5,3.0,0,3.7
S0004836,2025-03-21,P08,B,4,5,1.0,1,3.7
S0004837,2025-03-22,P01,A,0,3,43.0,0,3.2
S0004838,2025-03-22,P01,A,1,3,74.0,0,3.2
S0004839,2025-03-22,P01,A,2,3,1.0,1,3.2
S0004840,2025-03-22,P01,B,0,3,9.0,0,3.2
S0004841,2025-03-22,P01,B,1,3,8.0,0,3.2
S0004842,2025-03-22,P01,B,2,3,5.0,1,3.2
S0004843,2025-03-22,P02,A,0,3,38.0,0,2.6
S0004844,2025-03-22,P02,A,1,3,12.0,0,2.6
S0004845,2025-03-22,P02,B,0,3,8.0,0,2.6
S0004846,2025-03-22,P02,B,1,3,5.0,0,2.6
S0004847,2025-03-22,P02,B,2,3,1.0,1,2.6
S0004848,2025-03-22,P03,A,0,4,13.0,0,2.1
S0004849,2025-03-22,P03,A,1,4,20.0,0,2.1
S0004850,2025-03-22,P03,A,2,4,8.0,0,2.1
S0004851,2025-03-22,P03,B,0,4,14.0,0,2.1
S0004852,2025-03-22,P03,B,1,4,11.0,0,2.1
S0004853,2025-03-22,P03,B,2,4,10.0,0,2.1
S0004854,2025-03-22,P03,B,3,4,1.0,1,2.1
S0004855,2025-03-22,P04,A,0,3,21.0,0,6.8
S0004856,2025-03-22,P04,A,1,3,7.0,0,6.8
S0004857,2025-03-22,P04,A,2,3,2.0,1,6.8
S0004858,2025-03-22,P04,B,0,3,7.0,0,6.8
S0004859,2025-03-22,P04,B,1,3,4.0,0,6.8
S0004860,2025-03-22,P04,B,2,3,2.0,1,6.8
S0004861,2025-03-22,P05,A,0,5,13.0,0,4.1
S0004862,2025-03-22,P05,A,1,5,18.0,0,4.1
S0004863,2025-03-22,P05,A,2,5,5.0,0,4.1
S0004864,2025-03-22,P05,A,3,5,8.0,0,4.1
S0004865,2025-03-22,P05,B,0,5,6.0,0,4.1
S0004866,2025-03-22,P05,B,1,5,5.0,0,4.1
S0004867,2025-03-22,P05,B,2,5,5.0,0,4.1
S0004868,2025-03-22,P05,B,3,5,1.0,0,4.1
S0004869,2025-03-22,P05,B,4,5,1.0,1,4.1
S0004870,2025-03-22,P06,A,0,3,34.0,0,3.0
S0004871,2025-03-22,P06,A,1,3,8.0,0,3.0
S0004872,2025-03-22,P06,A,2,3,2.0,1,3.0
S0004873,2025-03-22,P06,B,0,3,5.0,0,3.0
S0004874,2025-03-22,P06,B,1,3,4.0,0,3.0
S0004875,2025-03-22,P07,A,0,7,16.0,0,1.8
S0004876,2025-03-22,P07,A,1,7,8.0,0,1.8
S0004877,2025-03-22,P07,A,2,7,6.0,0,1.8
S0004878,2025-03-22,P07,A,3,7,8.0,0,1.8
S0004879,2025-03-22,P07,A,4,7,15.0,0,1.8
S0004880,2025-03-22,P07,A,5,7,16.0,0,1.8
S0004881,2025-03-22,P07,A,6,7,2.0,1,1.8
S0004882,2025-03-22,P07,B,0,7,6.0,0,1.8
S0004883,2025-03-22,P07,B,1,7,5.0,0,1.8
S0004884,2025-03-22,P07,B,2,7,3.0,0,1.8
S0004885,2025-03-22,P07,B,3,7,3.0,0,1.8
S0004886,2025-03-22,P07,B,4,7,5.0,0,1.8
S0004887,2025-03-22,P07,B,5,7,2.0,0,1.8
S0004888,2025-03-22,P07,B,6,7,1.0,1,1.8
S0004889,2025-03-22,P08,A,0,5,15.0,0,3.7
S0004890,2025-03-22,P08,A,1,5,5.0,0,3.7
S0004891,2025-03-22,P08,A,2,5,1.0,0,3.7
S0004892,2025-03-22,P08,A,3,5,8.0,0,3.7
S0004893,2025-03-22,P08,B,0,5,8.0,0,3.7
S0004894,2025-03-22,P08,B,1,5,8.0,0,3.7
S0004895,2025-03-22,P08,B,2,5,4.0,0,3.7
S0004896,2025-03-22,P08,B,3,5,1.0,0,3.7
S0004897,2025-03-22,P08,B,4,5,1.0,1,3.7
S0004898,2025-03-23,P01,A,0,3,26.0,0,3.2
S0004899,2025-03-23,P01,A,1,3,34.0,0,3.2
S0004900,2025-03-23,P01,A,2,3,9.0,1,3.2
S0004901,2025-03-23,P01,B,0,3,34.0,0,3.2
S0004902,2025-03-23,P01,B,1,3,5.0,0,3.2
S0004903,2025-03-23,P01,B,2,3,6.0,1,3.2
S0004904,2025-03-23,P02,A,0,3,13.0,0,2.6
S0004905,2025-03-23,P02,A,1,3,11.0,0,2.6
S0004906,2025-03-23,P02,A,2,3,8.0,1,2.6
S0004907,2025-03-23,P02,B,0,3,17.0,0,2.6
S0004908,2025-03-23,P02,B,1,3,3.0,0,2.6
S0004909,2025-03-23,P03,A,0,4,14.0,0,2.1
S0004910,2025-03-23,P03,A,1,4,32.0,0,2.1
S0004911,2025-03-23,P03,A,2,4,12.0,0,2.1
S0004912,2025-03-23,P03,A,3,4,1.0,1,2.1
S0004913,2025-03-23,P03,B,0,4,23.0,0,2.1
S0004914,2025-03-23,P03,B,1,4,9.0,0,2.1
S0004915,2025-03-23,P03,B,2,4,9.0,0,2.1
S0004916,2025-03-23,P03,B,3,4,1.0,1,2.1
S0004917,2025-03-23,P04,A,0,3,7.0,0,6.8
S0004918,2025-03-23,P04,A,1,3,14.0,0,6.8
S0004919,2025-03-23,P04,A,2,3,5.0,1,6.8
S0004920,2025-03-23,P04,B,0,3,5.0,0,6.8
S0004921,2025-03-23,P04,B,1,3,2.0,0,6.8
S0004922,2025-03-23,P05,A,0,5,7.0,0,4.1
S0004923,2025-03-23,P05,A,1,5,8.0,0,4.1
S0004924,2025-03-23,P05,A,2,5,8.0,0,4.1
S0004925,2025-03-23,P05,A,4,5,1.0,1,4.1
S0004926,2025-03-23,P05,B,0,5,3.0,0,4.1
S0004927,2025-03-23,P05,B,1,5,12.0,0,4.1
S0004928,2025-03-23,P05,B,2,5,5.0,0,4.1
S0004929,2025-03-23,P05,B,3,5,2.0,0,4.1
S0004930,2025-03-23,P05,B,4,5,7.0,1,4.1
S0004931,2025-03-23,P06,A,0,3,9.0,0,3.0
S0004932,2025-03-23,P06,A,1,3,13.0,0,3.0
S0004933,2025-03-23,P06,A,2,3,4.0,1,3.0
S0004934,2025-03-23,P06,B,0,3,12.0,0,3.0
S0004935,2025-03-23,P06,B,1,3,9.0,0,3.0
S0004936,2025-03-23,P06,B,2,3,3.0,1,3.0
S0004937,2025-03-23,P07,A,0,7,16.0,0,1.8
S0004938,2025-03-23,P07,A,1,7,15.0,0,1.8
S0004939,2025-03-23,P07,A,2,7,7.0,0,1.8
S0004940,2025-03-23,P07,A,3,7,9.0,0,1.8
S0004941,2025-03-23,P07,A,4,7,2.0,0,1.8
S0004942,2025-03-23,P07,A,5,7,8.0,0,1.8
S0004943,2025-03-23,P07,B,0,7,10.0,0,1.8
S0004944,2025-03-23,P07,B,1,7,8.0,0,1.8
S0004945,2025-03-23,P07,B,2,7,12.0,0,1.8
S0004946,2025-03-23,P07,B,3,7,1.0,0,1.8
S0004947,2025-03-23,P07,B,4,7,4.0,0,1.8
S0004948,2025-03-23,P07,B,5,7,1.0,0,1.8
S0004949,2025-03-23,P07,B,6,7,4.0,1,1.8
S0004950,2025-03-23,P08,A,0,5,12.0,0,3.7
S0004951,2025-03-23,P08,A,1,5,14.0,0,3.7
S0004952,2025-03-23,P08,A,2,5,7.0,0,3.7
S0004953,2025-03-23,P08,A,3,5,12.0,0,3.7
S0004954,2025-03-23,P08,A,4,5,5.0,1,3.7
S0004955,2025-03-23,P08,B,0,5,8.0,0,3.7
S0004956,2025-03-23,P08,B,1,5,6.0,0,3.7
S0004957,2025-03-23,P08,B,2,5,4.0,0,3.7
S0004958,2025-03-23,P08,B,4,5,1.0,1,3.7
S0004959,2025-03-24,P01,A,0,3,48.0,0,3.2
S0004960,2025-03-24,P01,A,1,3,5.0,0,3.2
S0004961,2025-03-24,P01,A,2,3,12.0,1,3.2
S0004962,2025-03-24,P01,B,0,3,7.0,0,3.2
S0004963,2025-03-24,P01,B,1,3,3.0,0,3.2
S0004964,2025-03-24,P01,B,2,3,1.0,1,3.2
S0004965,2025-03-24,P02,A,0,3,8.0,0,2.6
S0004966,2025-03-24,P02,A,1,3,9.0,0,2.6
S0004967,2025-03-24,P02,A,2,3,11.0,1,2.6
S0004968,2025-03-24,P02,B,0,3,18.0,0,2.6
S0004969,2025-03-24,P02,B,1,3,8.0,0,2.6
S0004970,2025-03-24,P03,A,0,4,17.0,0,2.1
S0004971,2025-03-24,P03,A,1,4,17.0,0,2.1
S0004972,2025-03-24,P03,A,2,4,6.0,0,2.1
S0004973,2025-03-24,P03,A,3,4,1.0,1,2.1
S0004974,2025-03-24,P03,B,0,4,10.0,0,2.1
S0004975,2025-03-24,P03,B,1,4,5.0,0,2.1
S0004976,2025-03-24,P03,B,2,4,1.0,0,2.1
S0004977,2025-03-24,P03,B,3,4,1.0,1,2.1
S0004978,2025-03-24,P04,A,0,3,13.0,0,6.8
S0004979,2025-03-24,P04,A,1,3,20.0,0,6.8
S0004980,2025-03-24,P04,A,2,3,2.0,1,6.8
S0004981,2025-03-24,P04,B,0,3,13.0,0,6.8
S0004982,2025-03-24,P04,B,1,3,3.0,0,6.8
S0004983,2025-03-24,P04,B,2,3,1.0,1,6.8
S0004984,2025-03-24,P05,A,0,5,3.0,0,4.1
S0004985,2025-03-24,P05,A,1,5,9.0,0,4.1
S0004986,2025-03-24,P05,A,2,5,10.0,0,4.1
S0004987,2025-03-24,P05,A,3,5,3.0,0,4.1
S0004988,2025-03-24,P05,B,0,5,7.0,0,4.1
S0004989,2025-03-24,P05,B,1,5,5.0,0,4.1
S0004990,2025-03-24,P05,B,2,5,3.0,0,4.1
S0004991,2025-03-24,P05,B,3,5,1.0,0,4.1
S0004992,2025-03-24,P05,B,4,5,4.0,1,4.1
S0004993,2025-03-24,P06,A,0,3,25.0,0,3.0
S0004994,2025-03-24,P06,A,1,3,7.0,0,3.0
S0004995,2025-03-24,P06,A,2,3,3.0,1,3.0
S0004996,2025-03-24,P06,B,0,3,9.0,0,3.0
S0004997,2025-03-24,P06,B,1,3,4.0,0,3.0
S0004998,2025-03-24,P06,B,2,3,2.0,1,3.0
S0004999,2025-03-24,P07,A,0,7,24.0,0,1.8
S0005000,2025-03-24,P07,A,1,7,20.0,0,1.8
S0005001,2025-03-24,P07,A,2,7,15.0,0,1.8
S0005002,2025-03-24,P07,A,3,7,3.0,0,1.8
S0005003,2025-03-24,P07,A,4,7,7.0,0,1.8
S0005004,2025-03-24,P07,A,5,7,7.0,0,1.8
S0005005,2025-03-24,P07,A,6,7,2.0,1,1.8
S0005006,2025-03-24,P07,B,0,7,3.0,0,1.8
S0005007,2025-03-24,P07,B,1,7,4.0,0,1.8
S0005008,2025-03-24,P07,B,2,7,5.0,0,1.8
S0005009,2025-03-24,P07,B,3,7,2.0,0,1.8
S0005010,2025-03-24,P07,B,4,7,1.0,0,1.8
S0005011,2025-03-24,P07,B,5,7,1.0,0,1.8
S0005012,2025-03-24,P08,A,0,5,8.0,0,3.7
S0005013,2025-03-24,P08,A,1,5,7.0,0,3.7
S0005014,2025-03-24,P08,A,2,5,5.0,0,3.7
S0005015,2025-03-24,P08,A,3,5,9.0,0,3.7
S0005016,2025-03-24,P08,A,4,5,5.0,1,3.7
S0005017,2025-03-24,P08,B,0,5,2.0,0,3.7
S0005018,2025-03-24,P08,B,1,5,5.0,0,3.7
S0005019,2025-03-24,P08,B,2,5,4.0,0,3.7
S0005020,2025-03-25,P01,A,0,3,35.0,0,3.2
S0005021,2025-03-25,P01,A,1,3,41.0,0,3.2
S0005022,2025-03-25,P01,A,2,3,18.0,1,3.2
S0005023,2025-03-25,P01,B,0,3,11.0,0,3.2
S0005024,2025-03-25,P01,B,1,3,4.0,0,3.2
S0005025,2025-03-25,P01,B,2,3,2.0,1,3.2
S0005026,2025-03-25,P02,A,0,3,16.0,0,2.6
S0005027,2025-03-25,P02,A,1,3,20.0,0,2.6
